team_id,gw,second_name,player_id,position,multiplier
36873,25,Amartey,178,5,1
36873,25,Connolly,534,6,1
36873,25,Koscielny,7,7,1
36873,25,Nketiah,13,8,3
36873,25,Aubameyang,11,9,1
36873,25,Martínez,427,10,1
36873,25,McCarthy,318,11,1
36873,25,Slattery,327,12,0
36873,25,Tomkins,124,13,0
36873,25,Femenía Far,357,14,0
36873,25,Foyth,335,15,0
317429,1,Özil,15,1,1
317429,1,Stiepermann,285,2,1
317429,1,Valery,306,3,1
317429,1,Hernández,284,4,1
317429,1,Austin,312,5,1
317429,1,Tielemans,448,6,1
317429,1,Buendía,283,7,2
317429,1,Torreira,19,8,1
317429,1,Locadia,45,9,1
317429,1,McCarthy,318,10,1
317429,1,Hourihane,28,11,1
317429,1,Fernández,254,12,0
317429,1,Soares,486,13,0
317429,1,Lamela,346,14,0
317429,1,Pröpper,54,15,0
317429,2,Özil,15,1,1
317429,2,Stiepermann,285,2,1
317429,2,Valery,306,3,1
317429,2,Hernández,284,4,1
317429,2,Austin,312,5,1
317429,2,Buendía,283,6,1
317429,2,Torreira,19,7,1
317429,2,Locadia,45,8,1
317429,2,Soares,486,9,1
317429,2,McCarthy,318,10,2
317429,2,Hourihane,28,11,1
317429,2,Fernández,254,12,0
317429,2,Lamela,346,13,0
317429,2,Tielemans,448,14,0
317429,2,Pröpper,54,15,0
317429,3,Özil,15,1,1
317429,3,Stiepermann,285,2,1
317429,3,Valery,306,3,1
317429,3,Tosun,146,4,1
317429,3,Austin,312,5,1
317429,3,Tielemans,448,6,1
317429,3,Buendía,283,7,2
317429,3,Torreira,19,8,1
317429,3,Rüdiger,104,9,1
317429,3,McCarthy,318,10,1
317429,3,Hourihane,28,11,1
317429,3,Fernández,254,12,0
317429,3,Soares,486,13,0
317429,3,Pröpper,54,14,0
317429,3,Lamela,346,15,0
317429,4,Özil,15,1,1
317429,4,Stiepermann,285,2,1
317429,4,Valery,306,3,1
317429,4,Tosun,146,4,1
317429,4,Austin,312,5,1
317429,4,Tielemans,448,6,1
317429,4,Buendía,283,7,2
317429,4,Torreira,19,8,1
317429,4,Rüdiger,104,9,1
317429,4,McCarthy,318,10,1
317429,4,Hourihane,28,11,1
317429,4,Fernández,254,12,0
317429,4,Lamela,346,13,0
317429,4,Soares,486,14,0
317429,4,Pröpper,54,15,0
317429,5,Özil,15,1,1
317429,5,Stiepermann,285,2,1
317429,5,Valery,306,3,1
317429,5,Femenía Far,357,4,1
317429,5,Tielemans,448,5,1
317429,5,Buendía,283,6,1
317429,5,Torreira,19,7,1
317429,5,Rüdiger,104,8,1
317429,5,Lindelöf,225,9,1
317429,5,McCarthy,318,10,1
317429,5,Hourihane,28,11,2
317429,5,Fernández,254,12,0
317429,5,Lamela,346,13,0
317429,5,Austin,312,14,0
317429,5,Pröpper,54,15,0
317429,6,Özil,15,1,1
317429,6,Stiepermann,285,2,1
317429,6,Valery,306,3,1
317429,6,Femenía Far,357,4,1
317429,6,Tielemans,448,5,1
317429,6,Buendía,283,6,1
317429,6,Torreira,19,7,1
317429,6,Rüdiger,104,8,1
317429,6,Lamela,346,9,1
317429,6,McCarthy,318,10,2
317429,6,Hourihane,28,11,1
317429,6,Fernández,254,12,0
317429,6,Son,342,13,0
317429,6,Pröpper,54,14,0
317429,6,Lindelöf,225,15,0
317429,7,Özil,15,1,1
317429,7,Stiepermann,285,2,1
